District #,Formatted API #,Operator Name,Operator Code,Field Name,Field Code,API #,Lease Name,Well #,Well Status,Pool WellTypes,Section,Township,Range,Base Meridian,Area Code,Area Name,Latitude,Longitude,GISSourceCode,DatumCode,BLMWell,DryHole,Directional,Hydraulically Fractured,SPUD Date,Completion Date,Abandoned Date
5,019-21705,Aera Energy LLC,A0610,Coalinga,150,01921705,Penn-Zier,216,P,"OG, SC",1,20S,14.0,MD,0,Any Area,36.212755232,-120.391658176,gps,83,N,N,N, ,1982-08-02,1982-08-07,2007-11-16
5,019-21706,Aera Energy LLC,A0610,Coalinga,150,01921706,Penn-Zier,237,P,OG,1,20S,14.0,MD,0,Any Area,36.21129437,-120.401675697,opr,83,N,Y,N, ,1982-07-14,,1982-08-15
5,019-21707,Aera Energy LLC,A0610,Coalinga,150,01921707,Penn-Zier,368,P,"OG, SF",1,20S,14.0,MD,0,Any Area,36.215752192,-120.395458398,gps,83,N,N,N, ,1982-08-12,1985-12-31,
5,019-23411,Aera Energy LLC,A0610,Coalinga,150,01923411,Penn-Zier,OBS-1,A,OB,1,20S,14.0,MD,0,Any Area,36.210950327,-120.396478418,gps,83,N,N,N, ,1991-10-14,1991-10-17,
5,019-22111,Aera Energy LLC,A0610,Coalinga,150,01922111,Penn-Zier,270,I,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209110393,-120.398204497,gps,83,N,N,N, ,1984-09-18,1984-09-26,
5,019-22112,Aera Energy LLC,A0610,Coalinga,150,01922112,Penn-Zier,271,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209101383,-120.397187443,gps,83,N,N,N, ,1984-09-15,1984-09-17,
5,019-22113,Aera Energy LLC,A0610,Coalinga,150,01922113,Penn-Zier,272,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209107372,-120.396179389,gps,83,N,N,N, ,1984-09-12,1984-09-14,
5,019-22310,Aera Energy LLC,A0610,Coalinga,150,01922310,Penn-Zier,634,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21095433,-120.396777434,gps,83,N,N,N, ,1985-12-17,1985-12-18,
5,019-22357,Aera Energy LLC,A0610,Coalinga,150,01922357,Penn-Zier,622,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211595329,-120.398330521,gps,83,N,N,N, ,1985-11-22,1985-12-19,
5,019-22358,Aera Energy LLC,A0610,Coalinga,150,01922358,Penn-Zier,623,I,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211597321,-120.39755948,gps,83,N,N,N, ,1985-12-12,1985-12-21,
5,019-22359,Aera Energy LLC,A0610,Coalinga,150,01922359,Penn-Zier,624,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211585314,-120.396767438,gps,83,N,N,N, ,1985-11-29,1985-12-22,
5,019-22360,Aera Energy LLC,A0610,Coalinga,150,01922360,Penn-Zier,625,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211628305,-120.395968396,gps,83,N,N,N, ,1985-12-15,1985-12-16,
5,019-22361,Aera Energy LLC,A0610,Coalinga,150,01922361,Penn-Zier,626,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211319305,-120.395242355,gps,83,N,N,N, ,1985-12-08,1985-12-10,
5,019-22362,Aera Energy LLC,A0610,Coalinga,150,01922362,Penn-Zier,632,I,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210951346,-120.398320516,gps,83,N,N,N, ,1985-12-14,1985-12-15,
5,019-22363,Aera Energy LLC,A0610,Coalinga,150,01922363,Penn-Zier,642,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210323362,-120.398334512,gps,83,N,N,N, ,1985-11-26,1985-12-19,
5,019-22364,Aera Energy LLC,A0610,Coalinga,150,01922364,Penn-Zier,643,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210327354,-120.397564472,gps,83,N,N,N, ,1985-12-03,1985-12-20,
5,019-22365,Aera Energy LLC,A0610,Coalinga,150,01922365,Penn-Zier,644,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210325347,-120.39677843,gps,83,N,N,N, ,1985-12-05,1985-12-07,
5,019-22366,Aera Energy LLC,A0610,Coalinga,150,01922366,Penn-Zier,645,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210320339,-120.395999388,gps,83,N,N,N, ,1985-12-19,1985-12-20,
5,019-22367,Aera Energy LLC,A0610,Coalinga,150,01922367,Penn-Zier,652,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209713378,-120.398340508,gps,83,N,N,N, ,1985-12-11,1985-12-23,
5,019-22368,Aera Energy LLC,A0610,Coalinga,150,01922368,Penn-Zier,654,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209641365,-120.396783425,gps,83,N,N,N, ,1985-12-13,1985-12-14,
5,019-22369,Aera Energy LLC,A0610,Coalinga,150,01922369,Penn-Zier,666,I,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209095365,-120.395451351,gps,83,N,N,N, ,1985-12-16,1985-12-18,
5,019-22370,Aera Energy LLC,A0610,Coalinga,150,01922370,Penn-Zier,833,I,SF,1,20S,14.0,MD,0,Any Area,36.210957338,-120.397551475,gps,83,N,N,N, ,1985-12-20,1989-10-22,
5,019-22371,Aera Energy LLC,A0610,Coalinga,150,01922371,Penn-Zier,833-A,I,SF,1,20S,14.0,MD,0,Any Area,36.210959337,-120.397483472,gps,83,N,N,N, ,1985-12-22,1989-10-28,
5,019-22372,Aera Energy LLC,A0610,Coalinga,150,01922372,Penn-Zier,835,I,SF,1,20S,14.0,MD,0,Any Area,36.210953322,-120.395998393,gps,83,N,N,N, ,1985-12-19,1989-10-28,
5,019-22373,Aera Energy LLC,A0610,Coalinga,150,01922373,Penn-Zier,835-A,I,SF,1,20S,14.0,MD,0,Any Area,36.210954322,-120.395931389,gps,83,N,N,N, ,1985-12-20,1992-05-12,
5,019-22374,Aera Energy LLC,A0610,Coalinga,150,01922374,Penn-Zier,853,I,SF,1,20S,14.0,MD,0,Any Area,36.20971437,-120.397553467,gps,83,N,N,N, ,1985-12-21,1989-10-27,
5,019-22375,Aera Energy LLC,A0610,Coalinga,150,01922375,Penn-Zier,853-A,I,SF,1,20S,14.0,MD,0,Any Area,36.20970937,-120.397479463,gps,83,N,N,N, ,1985-12-26,1989-11-06,
5,019-22376,Aera Energy LLC,A0610,Coalinga,150,01922376,Penn-Zier,855,I,SF,1,20S,14.0,MD,0,Any Area,36.209714355,-120.395999384,gps,83,N,N,N, ,1985-12-22,1989-10-26,
5,019-22377,Aera Energy LLC,A0610,Coalinga,150,01922377,Penn-Zier,855-A,I,SF,1,20S,14.0,MD,0,Any Area,36.209724354,-120.395938381,gps,83,N,N,N, ,1985-12-26,1992-05-11,
5,019-22421,Aera Energy LLC,A0610,Coalinga,150,01922421,Penn-Zier,667,I,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209093358,-120.394699311,gps,83,N,N,N, ,1985-12-27,1985-12-29,
5,019-22422,Aera Energy LLC,A0610,Coalinga,150,01922422,Penn-Zier,668,I,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209091345,-120.393431243,gps,83,N,N,N, ,1985-12-29,1985-12-31,
5,019-22423,Aera Energy LLC,A0610,Coalinga,150,01922423,Penn-Zier,669,I,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209395328,-120.392524197,gps,83,N,N,N, ,1985-12-27,1985-12-30,
5,019-22440,Aera Energy LLC,A0610,Coalinga,150,01922440,Penn-Zier,640,I,"OG, SC",1,20S,14.0,MD,0,Any Area,36.210830282,-120.391638161,gps,83,N,N,N, ,1986-03-28,1986-03-31,
5,019-22441,Aera Energy LLC,A0610,Coalinga,150,01922441,Penn-Zier,660,P,"OG, SC",1,20S,14.0,MD,0,Any Area,36.209633313,-120.39159115,gps,83,N,N,N, ,1986-04-01,1986-04-04,
5,019-24128,Aera Energy LLC,A0610,Coalinga,150,01924128,Penn-Zier,4-GA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.216125729,-120.396717208,gps,83,N,N,N, ,2001-03-28,2001-03-30,
5,019-24129,Aera Energy LLC,A0610,Coalinga,150,01924129,Penn-Zier,5-GA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215157504,-120.397120018,gps,83,N,N,N, ,2001-03-30,2001-04-06,
5,019-24130,Aera Energy LLC,A0610,Coalinga,150,01924130,Penn-Zier,4-HR,A,SF,1,20S,14.0,MD,0,Any Area,36.216605162,-120.396240001,gps,83,N,N,N, ,2001-03-27,2001-07-18,
5,019-24131,Aera Energy LLC,A0610,Coalinga,150,01924131,Penn-Zier,4-FA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.216176234,-120.397912668,gps,83,N,N,N, ,2001-04-02,2001-04-11,
5,019-24144,Aera Energy LLC,A0610,Coalinga,150,01924144,Penn-Zier,3-FA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217073031,-120.397999761,gps,83,N,N,N, ,2001-11-17,2001-11-19,
5,019-24145,Aera Energy LLC,A0610,Coalinga,150,01924145,Penn-Zier,3-GA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217126945,-120.396892586,gps,83,N,N,N, ,2001-11-19,2001-11-26,
5,019-24146,Aera Energy LLC,A0610,Coalinga,150,01924146,Penn-Zier,3-GR,A,SF,1,20S,14.0,MD,0,Any Area,36.217608496,-120.397493705,gps,83,N,N,N, ,2001-11-21,2001-12-05,
5,019-24147,Aera Energy LLC,A0610,Coalinga,150,01924147,Penn-Zier,4-HA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.216045714,-120.396057695,gps,83,N,N,N, ,2001-11-15,2001-11-17,
5,019-24148,Aera Energy LLC,A0610,Coalinga,150,01924148,Penn-Zier,2-GA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.218011334,-120.396967706,gps,83,N,N,N, ,2001-12-20,2001-12-22,
5,019-24149,Aera Energy LLC,A0610,Coalinga,150,01924149,Penn-Zier,3-HA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217133315,-120.396173954,gps,83,N,N,N, ,2001-12-23,2001-12-27,
5,019-24150,Aera Energy LLC,A0610,Coalinga,150,01924150,Penn-Zier,4-EA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.216195165,-120.39933735,gps,83,N,N,N, ,2002-01-06,2002-01-08,
5,019-24151,Aera Energy LLC,A0610,Coalinga,150,01924151,Penn-Zier,4-IA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215960585,-120.394902426,gps,83,N,N,N, ,2001-12-27,2001-12-29,
5,019-24152,Aera Energy LLC,A0610,Coalinga,150,01924152,Penn-Zier,5-FA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21529181,-120.39812791,gps,83,N,N,N, ,2002-01-08,2002-01-16,
5,019-24153,Aera Energy LLC,A0610,Coalinga,150,01924153,Penn-Zier,5-HA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215247365,-120.396074972,gps,83,N,N,N, ,2001-12-30,2002-01-03,
5,019-24154,Aera Energy LLC,A0610,Coalinga,150,01924154,Penn-Zier,5-IA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215310078,-120.394957495,gps,83,N,N,N, ,2002-01-12,2002-01-14,
5,019-24155,Aera Energy LLC,A0610,Coalinga,150,01924155,Penn-Zier,5-JR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21580147,-120.394536319,gps,83,N,N,N, ,2002-01-14,2002-01-16,
5,019-24156,Aera Energy LLC,A0610,Coalinga,150,01924156,Penn-Zier,6-GA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214379067,-120.397001107,gps,83,N,N,N, ,2002-01-10,2002-01-18,
5,019-24157,Aera Energy LLC,A0610,Coalinga,150,01924157,Penn-Zier,6-HA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214354397,-120.396128381,gps,83,N,N,N, ,2002-01-03,2002-01-05,
5,019-24158,Aera Energy LLC,A0610,Coalinga,150,01924158,Penn-Zier,6-IR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214942553,-120.395371641,gps,83,N,N,N, ,2002-01-16,2002-01-21,
5,019-24159,Aera Energy LLC,A0610,Coalinga,150,01924159,Penn-Zier,5-HR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215597289,-120.396411157,gps,83,N,N,N, ,2002-01-18,2002-01-23,
5,019-24160,Aera Energy LLC,A0610,Coalinga,150,01924160,Penn-Zier,7-HR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213973508,-120.396451432,gps,83,N,N,N, ,2002-01-20,2002-01-22,
5,019-24161,Aera Energy LLC,A0610,Coalinga,150,01924161,Penn-Zier,6-HI,A,SF,1,20S,14.0,MD,0,Any Area,36.21471533,-120.396454167,gps,83,N,N,N, ,2002-01-22,2002-02-05,
5,019-24180,Aera Energy LLC,A0610,Coalinga,150,01924180,Penn-Zier,1-GA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.218831626,-120.397039292,gps,83,N,N,N, ,2002-07-15,2002-07-17,
5,019-24181,Aera Energy LLC,A0610,Coalinga,150,01924181,Penn-Zier,1-HA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.218753939,-120.396080895,gps,83,N,N,N, ,2002-07-11,2002-07-13,
5,019-24182,Aera Energy LLC,A0610,Coalinga,150,01924182,Penn-Zier,1-HR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.219019805,-120.39653692,gps,83,N,N,N, ,2002-07-13,2002-07-15,
5,019-24183,Aera Energy LLC,A0610,Coalinga,150,01924183,Penn-Zier,2-FA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217933769,-120.39810582,gps,83,N,N,N, ,2002-07-17,2002-07-19,
5,019-24184,Aera Energy LLC,A0610,Coalinga,150,01924184,Penn-Zier,2-HA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217840692,-120.396118907,gps,83,N,N,N, ,2002-07-07,2002-07-09,
5,019-24185,Aera Energy LLC,A0610,Coalinga,150,01924185,Penn-Zier,2-HI,A,SF,1,20S,14.0,MD,0,Any Area,36.21832202,-120.396496876,gps,83,N,N,N, ,2002-07-27,2002-08-13,
5,019-24186,Aera Energy LLC,A0610,Coalinga,150,01924186,Penn-Zier,2-IA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217784646,-120.394926301,gps,83,N,N,N, ,2002-07-05,2002-07-07,
5,019-24187,Aera Energy LLC,A0610,Coalinga,150,01924187,Penn-Zier,2-IR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.218304302,-120.395505607,gps,83,N,N,N, ,2002-07-09,2002-07-11,
5,019-24188,Aera Energy LLC,A0610,Coalinga,150,01924188,Penn-Zier,3-EA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217135802,-120.399327146,gps,83,N,N,N, ,2002-07-21,2002-07-23,
5,019-24189,Aera Energy LLC,A0610,Coalinga,150,01924189,Penn-Zier,3-IA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217233286,-120.394977865,gps,83,N,N,N, ,2002-06-26,2002-06-28,
5,019-24190,Aera Energy LLC,A0610,Coalinga,150,01924190,Penn-Zier,3-II,A,SF,1,20S,14.0,MD,0,Any Area,36.217409019,-120.395524743,gps,83,N,N,N, ,2002-07-28,2002-08-13,
5,019-24191,Aera Energy LLC,A0610,Coalinga,150,01924191,Penn-Zier,3-JA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217185997,-120.393995336,gps,83,N,N,N, ,2002-07-19,2002-07-21,
5,019-24192,Aera Energy LLC,A0610,Coalinga,150,01924192,Penn-Zier,3-JR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.217413888,-120.394472463,gps,83,N,N,N, ,2002-07-03,2002-07-05,
5,019-24193,Aera Energy LLC,A0610,Coalinga,150,01924193,Penn-Zier,4-ER,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21661776,-120.399672338,gps,83,N,N,N, ,2002-07-23,2002-07-25,
5,019-24194,Aera Energy LLC,A0610,Coalinga,150,01924194,Penn-Zier,4-JA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.216213633,-120.393814776,gps,83,N,N,N, ,2002-06-29,2002-07-01,
5,019-24195,Aera Energy LLC,A0610,Coalinga,150,01924195,Penn-Zier,4-JI,A,SF,1,20S,14.0,MD,0,Any Area,36.216591441,-120.394404438,gps,83,N,N,N, ,2002-07-29,2002-08-14,
5,019-24196,Aera Energy LLC,A0610,Coalinga,150,01924196,Penn-Zier,4-K2,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.216637193,-120.39332541,gps,83,N,N,N, ,2002-07-01,2002-07-03,
5,019-24197,Aera Energy LLC,A0610,Coalinga,150,01924197,Penn-Zier,5-FR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215809599,-120.398637357,gps,83,N,N,N, ,2002-07-25,2002-07-27,
5,019-24254,Aera Energy LLC,A0610,Coalinga,150,01924254,Penn-Zier,9-H,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.212276421,-120.396627449,gps,83,N,N,N, ,2003-08-23,2003-08-25,
5,019-24255,Aera Energy LLC,A0610,Coalinga,150,01924255,Penn-Zier,8-I,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213166359,-120.395540674,gps,83,N,N,N, ,2003-08-15,2003-08-17,
5,019-24256,Aera Energy LLC,A0610,Coalinga,150,01924256,Penn-Zier,8-HI,A,SF,1,20S,14.0,MD,0,Any Area,36.213113195,-120.396508175,gps,83,N,N,N, ,2003-08-01,2003-09-11,
5,019-24257,Aera Energy LLC,A0610,Coalinga,150,01924257,Penn-Zier,8-H,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.212842832,-120.396020494,gps,83,N,N,N, ,2003-08-20,2003-08-23,
5,019-24258,Aera Energy LLC,A0610,Coalinga,150,01924258,Penn-Zier,7-JA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214143361,-120.394499854,gps,83,N,N,N, ,2003-08-09,2003-08-11,
5,019-24259,Aera Energy LLC,A0610,Coalinga,150,01924259,Penn-Zier,8-G,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.212737436,-120.396955052,gps,83,N,N,N, ,2003-08-26,2003-08-28,
5,019-24264,Aera Energy LLC,A0610,Coalinga,150,01924264,Penn-Zier,7-GI,A,SF,1,20S,14.0,MD,0,Any Area,36.213977927,-120.397544655,gps,83,N,N,N, ,2003-08-03,2003-09-12,
5,019-24265,Aera Energy LLC,A0610,Coalinga,150,01924265,Penn-Zier,7-II,A,SF,1,20S,14.0,MD,0,Any Area,36.214032452,-120.395477721,gps,83,N,N,N, ,2003-08-04,2003-09-11,
5,019-24266,Aera Energy LLC,A0610,Coalinga,150,01924266,Penn-Zier,7-I,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21369682,-120.395020505,gps,83,N,N,N, ,2003-08-12,2003-08-14,
5,019-24267,Aera Energy LLC,A0610,Coalinga,150,01924267,Penn-Zier,7-HA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21354903,-120.396125318,gps,83,N,N,N, ,2003-08-17,2003-08-20,
5,019-24268,Aera Energy LLC,A0610,Coalinga,150,01924268,Penn-Zier,7-G,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213497346,-120.396988461,gps,83,N,N,N, ,2003-09-01,2003-09-03,
5,019-24269,Aera Energy LLC,A0610,Coalinga,150,01924269,Penn-Zier,7-FR,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214061753,-120.398553554,gps,83,N,N,N, ,2003-09-07,2003-09-09,
5,019-24270,Aera Energy LLC,A0610,Coalinga,150,01924270,Penn-Zier,7-FA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213590886,-120.397994541,gps,83,N,N,N, ,2003-09-04,2003-09-06,
5,019-24271,Aera Energy LLC,A0610,Coalinga,150,01924271,Penn-Zier,6-IA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214505264,-120.395023676,gps,83,N,N,N, ,2003-08-06,2003-08-08,
5,019-24272,Aera Energy LLC,A0610,Coalinga,150,01924272,Penn-Zier,6-F,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214443959,-120.398072393,gps,83,N,N,N, ,2003-09-09,2003-09-11,
5,019-24273,Aera Energy LLC,A0610,Coalinga,150,01924273,Penn-Zier,211R,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213126767,-120.397421287,gps,83,N,N,N, ,2003-08-29,2003-08-31,
5,019-24567,Aera Energy LLC,A0610,Coalinga,150,01924567,Penn-Zier,4-KA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.216207168,-120.392862152,gps,83,N,N,N, ,2006-10-30,2006-11-03,
5,019-24568,Aera Energy LLC,A0610,Coalinga,150,01924568,Penn-Zier,4-KB,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215760492,-120.392526993,gps,83,N,N,N, ,2006-11-04,2006-11-09,
5,019-24569,Aera Energy LLC,A0610,Coalinga,150,01924569,Penn-Zier,4-KI,A,SF,1,20S,14.0,MD,0,Any Area,36.215971131,-120.393681383,gps,83,N,N,N, ,2006-12-05,2006-12-20,
5,019-24570,Aera Energy LLC,A0610,Coalinga,150,01924570,Penn-Zier,5-E,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214916319,-120.399570067,gps,83,N,N,N, ,2006-12-11,2006-12-14,
5,019-24571,Aera Energy LLC,A0610,Coalinga,150,01924571,Penn-Zier,5-EA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215321747,-120.399004237,gps,83,N,N,N, ,2006-12-20,2006-12-23,
5,019-24572,Aera Energy LLC,A0610,Coalinga,150,01924572,Penn-Zier,5-FI,A,SF,1,20S,14.0,MD,0,Any Area,36.214892425,-120.398557822,gps,83,N,N,N, ,2006-12-09,2006-12-20,
5,019-24573,Aera Energy LLC,A0610,Coalinga,150,01924573,Penn-Zier,5-II,A,SF,1,20S,14.0,MD,0,Any Area,36.214959167,-120.394502959,gps,83,N,N,N, ,2006-12-02,2006-12-20,
5,019-24574,Aera Energy LLC,A0610,Coalinga,150,01924574,Penn-Zier,5-JA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21543008,-120.394094209,gps,83,N,N,N, ,2006-11-27,2006-12-01,
5,019-24575,Aera Energy LLC,A0610,Coalinga,150,01924575,Penn-Zier,5-JB,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215038932,-120.393714941,gps,83,N,N,N, ,2006-11-15,2006-11-20,
5,019-24576,Aera Energy LLC,A0610,Coalinga,150,01924576,Penn-Zier,5-K,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.215457733,-120.393091035,gps,83,N,N,N, ,2006-11-10,2006-11-28,
5,019-24577,Aera Energy LLC,A0610,Coalinga,150,01924577,Penn-Zier,6-EA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214539713,-120.399032183,gps,83,N,N,N, ,2006-12-16,2006-12-19,
5,019-24578,Aera Energy LLC,A0610,Coalinga,150,01924578,Penn-Zier,6-J,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214647858,-120.394206048,gps,83,N,N,N, ,2006-11-21,2006-11-26,
5,019-24954,Aera Energy LLC,A0610,Coalinga,150,01924954,Penn-Zier,7-E,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21323988,-120.399503302,hud,83,N,N,N, ,2008-09-21,2008-09-24,
5,019-24956,Aera Energy LLC,A0610,Coalinga,150,01924956,Penn-Zier,7-FI,A,SF,1,20S,14.0,MD,0,Any Area,36.213163803,-120.401161834,hud,83,N,N,N, ,2008-10-06,2008-10-30,
5,019-24957,Aera Energy LLC,A0610,Coalinga,150,01924957,Penn-Zier,7-JB,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213688476,-120.394291608,hud,83,N,N,N, ,2008-10-24,2008-10-27,
5,019-24958,Aera Energy LLC,A0610,Coalinga,150,01924958,Penn-Zier,7-JC,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213386351,-120.393688144,hud,83,N,N,N, ,2008-10-16,2008-10-19,
5,019-24959,Aera Energy LLC,A0610,Coalinga,150,01924959,Penn-Zier,8-E,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.212781281,-120.398966989,hud,83,N,N,N, ,2008-09-25,2008-09-28,
5,019-24960,Aera Energy LLC,A0610,Coalinga,150,01924960,Penn-Zier,8-F,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.212320582,-120.398430748,hud,83,N,N,N, ,2008-10-13,2008-10-16,
5,019-24961,Aera Energy LLC,A0610,Coalinga,150,01924961,Penn-Zier,8-FA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21266538,-120.397921572,hud,83,N,N,N, ,2008-10-10,2008-10-13,
5,019-24962,Aera Energy LLC,A0610,Coalinga,150,01924962,Penn-Zier,8-IA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213011019,-120.395177164,hud,83,N,N,N, ,2008-10-02,2008-10-06,
5,019-24963,Aera Energy LLC,A0610,Coalinga,150,01924963,Penn-Zier,8-IB,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.212422815,-120.39800877,hud,83,N,N,N, ,2008-09-28,2008-10-01,
5,019-24964,Aera Energy LLC,A0610,Coalinga,150,01924964,Penn-Zier,8-J,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.219571069,-120.39423017,hud,83,N,N,N, ,2008-10-20,2008-10-23,
5,019-24965,Aera Energy LLC,A0610,Coalinga,150,01924965,Penn-Zier,8-JI,A,SF,1,20S,14.0,MD,0,Any Area,36.213130952,-120.397914677,hud,83,N,N,N, ,2008-10-08,2008-10-30,
5,019-25101,Aera Energy LLC,A0610,Coalinga,150,01925101,Penn-Zier,6-D,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214208,-120.400602,sum,83,N,N,N, ,2009-12-13,2009-12-15,
5,019-25102,Aera Energy LLC,A0610,Coalinga,150,01925102,Penn-Zier,6-DA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.214598,-120.400092,sum,83,N,N,N, ,2009-12-15,2009-12-17,
5,019-25103,Aera Energy LLC,A0610,Coalinga,150,01925103,Penn-Zier,7-D,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.213744,-120.40006,sum,83,N,N,N, ,2009-12-18,2009-12-20,
5,019-25104,Aera Energy LLC,A0610,Coalinga,150,01925104,Penn-Zier,8-GI,A,SF,1,20S,14.0,MD,0,Any Area,36.212358,-120.397578,sum,83,N,N,N, ,2009-12-21,2010-02-04,
5,019-25105,Aera Energy LLC,A0610,Coalinga,150,01925105,Penn-Zier,9-F,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211962,-120.397997,sum,83,N,N,N, ,2009-12-23,2010-01-03,
5,019-25106,Aera Energy LLC,A0610,Coalinga,150,01925106,Penn-Zier,9-G,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.211906,-120.397007,sum,83,N,N,N, ,2010-01-03,2010-01-05,
5,019-25107,Aera Energy LLC,A0610,Coalinga,150,01925107,Penn-Zier,2-JA,A,"OG, SC",1,20S,14.0,MD,0,Any Area,36.21780095,-120.3942877,sum,83,N,N,N, ,2010-01-06,2010-01-08,
5,019-25108,Aera Energy LLC,A0610,Coalinga,150,01925108,Penn-Zier,6-DI,A,SF,1,20S,14.0,MD,0,Any Area,36.214128,-120.399556,sum,83,N,N,N, ,2009-12-20,2010-02-04,
5,019-25110,Aera Energy LLC,A0610,Coalinga,150,01925110,Penn-Zier,4-IR,A,OG,1,20S,14.0,MD,0,Any Area,36.216434,-120.395532,sum,83,N,N,N, ,2010-01-09,2010-01-11,
